CODGEO,CODREG,CODDEP,LIBGEO
12135,76,12,Lunac
12136,76,12,Maleville
12137,76,12,Manhac
12138,76,12,Marcillac-Vallon
12139,76,12,Marnhagues-et-Latour
12140,76,12,Martiel
12141,76,12,Martrin
12142,76,12,Mayran
12143,76,12,Mélagues
12144,76,12,Meljac
12145,76,12,Millau
12146,76,12,Le Monastère
12147,76,12,Montagnol
12148,76,12,Montbazens
12149,76,12,Montclar
12150,76,12,Monteils
12151,76,12,Montézic
12152,76,12,Montfranc
12153,76,12,Montjaux
12154,76,12,Montlaur
12155,76,12,Fondamente
12156,76,12,Montpeyroux
12157,76,12,Montrozier
12158,76,12,Montsalès
12159,76,12,Morlhon-le-Haut
12160,76,12,Mostuéjouls
12161,76,12,Mouret
12162,76,12,Moyrazès
12163,76,12,Murasson
12164,76,12,Mur-de-Barrez
12165,76,12,Muret-le-Château
12166,76,12,Murols
12167,76,12,Najac
12168,76,12,Nant
12169,76,12,Naucelle
12170,76,12,Naussac
12171,76,12,Nauviale
12172,76,12,Le Nayrac
12174,76,12,Olemps
12175,76,12,Ols-et-Rinhodes
12176,76,12,Onet-le-Château
12177,76,12,Palmas d'Aveyron
12178,76,12,Paulhe
12179,76,12,Peux-et-Couffouleux
12180,76,12,Peyreleau
12181,76,12,Peyrusse-le-Roc
12182,76,12,Pierrefiche
12183,76,12,Plaisance
12184,76,12,Pomayrols
12185,76,12,Pont-de-Salars
12186,76,12,Pousthomy
12187,76,12,Prades-d'Aubrac
12188,76,12,Prades-Salars
12189,76,12,Pradinas
12190,76,12,Prévinquières
12191,76,12,Privezac
12192,76,12,Mounes-Prohencoux
12193,76,12,Pruines
12194,76,12,Quins
12195,76,12,Rebourguil
12197,76,12,Réquista
12198,76,12,Rieupeyroux
12199,76,12,Rignac
12200,76,12,Rivière-sur-Tarn
12201,76,12,Rodelle
12202,76,12,Rodez
12203,76,12,Roquefort-sur-Soulzon
12204,76,12,La Roque-Sainte-Marguerite
12205,76,12,La Rouquette
12206,76,12,Roussennac
12207,76,12,Rullac-Saint-Cirq
12208,76,12,Saint-Affrique
12209,76,12,Saint-Amans-des-Cots
12210,76,12,Saint-André-de-Najac
12211,76,12,Saint-André-de-Vézines
12212,76,12,Saint-Beaulize
12213,76,12,Saint-Beauzély
12214,76,12,Saint-Chély-d'Aubrac
12215,76,12,Saint-Christophe-Vallon
12216,76,12,Saint-Côme-d'Olt
12217,76,12,Sainte-Croix
12219,76,12,Sainte-Eulalie-d'Olt
12220,76,12,Sainte-Eulalie-de-Cernon
12221,76,12,Saint-Félix-de-Lunel
12222,76,12,Saint-Félix-de-Sorgues
12223,76,12,Argences en Aubrac
12224,76,12,Saint Geniez d'Olt et d'Aubrac
12225,76,12,Saint-Georges-de-Luzençon
12226,76,12,Saint-Hippolyte
12227,76,12,Saint-Igest
12228,76,12,Saint-Izaire
12229,76,12,Saint-Jean-d'Alcapiès
12230,76,12,Saint-Jean-Delnous
12231,76,12,Saint-Jean-du-Bruel
12232,76,12,Saint-Jean-et-Saint-Paul
12233,76,12,Saint-Juéry
12234,76,12,Sainte-Juliette-sur-Viaur
12235,76,12,Saint-Just-sur-Viaur
12236,76,12,Saint-Laurent-de-Lévézou
12237,76,12,Saint-Laurent-d'Olt
12238,76,12,Saint-Léons
12239,76,12,Saint-Martin-de-Lenne
12240,76,12,Saint-Parthem
12241,76,12,Sainte-Radegonde
12242,76,12,Saint-Rémy
12243,76,12,Saint-Rome-de-Cernon
12244,76,12,Saint-Rome-de-Tarn
12246,76,12,Saint-Santin
12247,76,12,Saint-Saturnin-de-Lenne
12248,76,12,Saint-Sernin-sur-Rance
12249,76,12,Saint-Sever-du-Moustier
12250,76,12,Saint-Symphorien-de-Thénières
12251,76,12,Saint-Victor-et-Melvieu
12252,76,12,Salles-Courbatiès
12253,76,12,Salles-Curan
12254,76,12,Salles-la-Source
12255,76,12,Salmiech
12256,76,12,Salvagnac-Cajarc
12257,76,12,Causse-et-Diège
12258,76,12,La Salvetat-Peyralès
12259,76,12,Sanvensa
12260,76,12,Sauclières
12261,76,12,Saujac
12262,76,12,Sauveterre-de-Rouergue
12263,76,12,Savignac
12264,76,12,Sébazac-Concourès
12265,76,12,Sébrazac
12266,76,12,Ségur
12267,76,12,La Selve
12268,76,12,Sénergues
12269,76,12,La Serre
12270,76,12,Sévérac d'Aveyron
12272,76,12,Sonnac
12273,76,12,Soulages-Bonneval
12274,76,12,Sylvanès
12275,76,12,Tauriac-de-Camarès
12276,76,12,Tauriac-de-Naucelle
12277,76,12,Taussac
12278,76,12,Tayrac
12280,76,12,Thérondels
12281,76,12,Toulonjac
12282,76,12,Tournemire
12283,76,12,Trémouilles
12284,76,12,Le Truel
12286,76,12,Vabres-l'Abbaye
12287,76,12,Vailhourles
12288,76,12,Valady
12289,76,12,Valzergues
12290,76,12,Vaureilles
12291,76,12,Verrières
12292,76,12,Versols-et-Lapeyre
12293,76,12,Veyreau
12294,76,12,Vézins-de-Lévézou
12295,76,12,Viala-du-Pas-de-Jaux
12296,76,12,Viala-du-Tarn
12297,76,12,Le Vibal
12298,76,12,Villecomtal
12299,76,12,Villefranche-de-Panat
12300,76,12,Villefranche-de-Rouergue
12301,76,12,Villeneuve
12303,76,12,Vimenet
12305,76,12,Viviez
12307,76,12,Curan
13001,93,13,Aix-en-Provence
13002,93,13,Allauch
13003,93,13,Alleins
13004,93,13,Arles
13005,93,13,Aubagne
13006,93,13,Aureille
13007,93,13,Auriol
13008,93,13,Aurons
13009,93,13,La Barben
13010,93,13,Barbentane
13011,93,13,Les Baux-de-Provence
13012,93,13,Beaurecueil
13013,93,13,Belcodène
13014,93,13,Berre-l'Étang
13015,93,13,Bouc-Bel-Air
13016,93,13,La Bouilladisse
13017,93,13,Boulbon
13018,93,13,Cabannes
13019,93,13,Cabriès
13020,93,13,Cadolive
13021,93,13,Carry-le-Rouet
13022,93,13,Cassis
13023,93,13,Ceyreste
13024,93,13,Charleval
13025,93,13,Châteauneuf-le-Rouge
13026,93,13,Châteauneuf-les-Martigues
13027,93,13,Châteaurenard
13028,93,13,La Ciotat
13029,93,13,Cornillon-Confoux
13030,93,13,Cuges-les-Pins
13031,93,13,La Destrousse
13032,93,13,Éguilles
13033,93,13,Ensuès-la-Redonne
13034,93,13,Eygalières
13035,93,13,Eyguières
13036,93,13,Eyragues
13037,93,13,La Fare-les-Oliviers
13038,93,13,Fontvieille
13039,93,13,Fos-sur-Mer
13040,93,13,Fuveau
13041,93,13,Gardanne
13042,93,13,Gémenos
13043,93,13,Gignac-la-Nerthe
13044,93,13,Grans
13045,93,13,Graveson
13046,93,13,Gréasque
13047,93,13,Istres
13048,93,13,Jouques
13049,93,13,Lamanon
13050,93,13,Lambesc
13051,93,13,Lançon-Provence
13052,93,13,Maillane
13053,93,13,Mallemort
13054,93,13,Marignane
13055,93,13,Marseille
13056,93,13,Martigues
13057,93,13,Mas-Blanc-des-Alpilles
13058,93,13,Maussane-les-Alpilles
13059,93,13,Meyrargues
13060,93,13,Meyreuil
13061,93,13,Saint-Pierre-de-Mézoargues
13062,93,13,Mimet
13063,93,13,Miramas
13064,93,13,Mollégès
13065,93,13,Mouriès
13066,93,13,Noves
13067,93,13,Orgon
13068,93,13,Paradou
13069,93,13,Pélissanne
13070,93,13,La Penne-sur-Huveaune
13071,93,13,Les Pennes-Mirabeau
13072,93,13,Peynier
13073,93,13,Peypin
13074,93,13,Peyrolles-en-Provence
13075,93,13,Plan-de-Cuques
13076,93,13,Plan-d'Orgon
13077,93,13,Port-de-Bouc
13078,93,13,Port-Saint-Louis-du-Rhône
13079,93,13,Puyloubier
13080,93,13,Le Puy-Sainte-Réparade
13081,93,13,Rognac
13082,93,13,Rognes
13083,93,13,Rognonas
13084,93,13,La Roque-d'Anthéron
13085,93,13,Roquefort-la-Bédoule
13086,93,13,Roquevaire
13087,93,13,Rousset
13088,93,13,Le Rove
13089,93,13,Saint-Andiol
13090,93,13,Saint-Antonin-sur-Bayon
13091,93,13,Saint-Cannat
13092,93,13,Saint-Chamas
13093,93,13,Saint-Estève-Janson
13094,93,13,Saint-Étienne-du-Grès
13095,93,13,Saint-Marc-Jaumegarde
13096,93,13,Saintes-Maries-de-la-Mer
13097,93,13,Saint-Martin-de-Crau
13098,93,13,Saint-Mitre-les-Remparts
13099,93,13,Saint-Paul-lès-Durance
13100,93,13,Saint-Rémy-de-Provence
13101,93,13,Saint-Savournin
13102,93,13,Saint-Victoret
13103,93,13,Salon-de-Provence
13104,93,13,Sausset-les-Pins
13105,93,13,Sénas
13106,93,13,Septèmes-les-Vallons
13107,93,13,Simiane-Collongue
13108,93,13,Tarascon
13109,93,13,Le Tholonet
13110,93,13,Trets
13111,93,13,Vauvenargues
13112,93,13,Velaux
13113,93,13,Venelles
13114,93,13,Ventabren
13115,93,13,Vernègues
13116,93,13,Verquières
13117,93,13,Vitrolles
13118,93,13,Coudoux
13119,93,13,Carnoux-en-Provence
14001,28,14,Ablon
14003,28,14,Agy
14005,28,14,Valambray
14006,28,14,Amayé-sur-Orne
14007,28,14,Amayé-sur-Seulles
14009,28,14,Amfreville
14011,28,14,Aurseulles
14012,28,14,Angerville
14014,28,14,Colomby-Anguerny
14015,28,14,Anisy
14016,28,14,Annebault
14019,28,14,Arganchy
14020,28,14,Argences
14021,28,14,Arromanches-les-Bains
14022,28,14,Asnelles
14023,28,14,Asnières-en-Bessin
14024,28,14,Auberville
14025,28,14,Aubigny
14026,28,14,Audrieu
14027,28,14,Les Monts d'Aunay
14030,28,14,Authie
14032,28,14,Les Authieux-sur-Calonne
14033,28,14,Auvillars
14034,28,14,Avenay
14035,28,14,Balleroy-sur-Drôme
14036,28,14,Banneville-la-Campagne
14037,28,14,Malherbe-sur-Ajon
14038,28,14,Banville
14039,28,14,Barbery
14040,28,14,Barbeville
14041,28,14,Barneville-la-Bertran
14042,28,14,Baron-sur-Odon
14043,28,14,Barou-en-Auge
14044,28,14,Basly
14045,28,14,Basseneville
14046,28,14,Bavent
14047,28,14,Bayeux
14049,28,14,Bazenville
14050,28,14,La Bazoque
14053,28,14,Beaumais
14054,28,14,Beaumesnil
14055,28,14,Beaumont-en-Auge
14057,28,14,Bellengreville
14059,28,14,Benerville-sur-Mer
14060,28,14,Bénouville
14061,28,14,Souleuvre en Bocage
14062,28,14,Bény-sur-Mer
14063,28,14,Bernesq
14064,28,14,Bernières-d'Ailly
14066,28,14,Bernières-sur-Mer
14068,28,14,Biéville-Beuville
14069,28,14,Beuvillers
14070,28,14,Beuvron-en-Auge
14076,28,14,Blainville-sur-Orne
14077,28,14,Blangy-le-Château
14078,28,14,Blay
14079,28,14,Blonville-sur-Mer
14080,28,14,Le Bô
14082,28,14,La Boissière
14083,28,14,Bonnebosq
14084,28,14,Bonnemaison
14085,28,14,Bonneville-la-Louvet
14086,28,14,Bonneville-sur-Touques
14087,28,14,Bonnœil
14088,28,14,Bons-Tassilly
14089,28,14,Bougy
14090,28,14,Boulon
14091,28,14,Bourgeauville
14092,28,14,Bourguébus
14093,28,14,Branville
14096,28,14,Brémoy
14097,28,14,Bretteville-le-Rabet
14098,28,14,Thue et Mue
14100,28,14,Bretteville-sur-Laize
14101,28,14,Bretteville-sur-Odon
14102,28,14,Le Breuil-en-Auge
14103,28,14,Le Breuil-en-Bessin
14104,28,14,Le Brévedent
14106,28,14,Bréville-les-Monts
14107,28,14,Bricqueville
14110,28,14,Brucourt
14111,28,14,Bucéels
14116,28,14,Le Bû-sur-Rouvres
14117,28,14,Cabourg
14118,28,14,Caen
14119,28,14,Cagny
14120,28,14,Cahagnes
14121,28,14,Cahagnolles
14122,28,14,La Caine
14123,28,14,Cairon
14124,28,14,La Cambe
14125,28,14,Cambes-en-Plaine
14126,28,14,Cambremer
14127,28,14,Campagnolles
14130,28,14,Campigny
14131,28,14,Canapville
14132,28,14,Canchy
14134,28,14,Canteloup
14135,28,14,Carcagny
14136,28,14,Cardonville
14137,28,14,Carpiquet
14138,28,14,Cartigny-l'Épinay
14140,28,14,Castillon
14141,28,14,Castillon-en-Auge
14143,28,14,Caumont-sur-Aure
14145,28,14,Cauvicourt
14146,28,14,Cauville
14147,28,14,Cernay
14149,28,14,Cesny-aux-Vignes
14150,28,14,Cesny-les-Sources
14159,28,14,Chouain
14160,28,14,Cintheaux
14161,28,14,Clarbec
14162,28,14,Clécy
14163,28,14,Cléville
14165,28,14,Colleville-sur-Mer
14166,28,14,Colleville-Montgomery
14167,28,14,Colombelles
14168,28,14,Colombières
14169,28,14,Colombiers-sur-Seulles
14171,28,14,Combray
14172,28,14,Commes
14173,28,14,Condé-sur-Ifs
14174,28,14,Condé-en-Normandie
14175,28,14,Condé-sur-Seulles
14177,28,14,Coquainvilliers
14179,28,14,Cordebugle
14180,28,14,Cordey
14181,28,14,Cormelles-le-Royal
14182,28,14,Cormolain
14183,28,14,Cossesseville
14184,28,14,Cottun
14190,28,14,Courcy
14191,28,14,Courseulles-sur-Mer
14193,28,14,Courtonne-la-Meurdrac
14194,28,14,Courtonne-les-Deux-Églises
14195,28,14,Courvaudon
14196,28,14,Crépon
14197,28,14,Cresserons
14198,28,14,Cresseveuille
14200,28,14,Creully sur Seulles
14202,28,14,Cricquebœuf
14203,28,14,Cricqueville-en-Auge
14204,28,14,Cricqueville-en-Bessin
14205,28,14,Cristot
14206,28,14,Crocy
14207,28,14,Croisilles
14209,28,14,Crouay
14211,28,14,Culey-le-Patry
14214,28,14,Cussy
14215,28,14,Cuverville
14216,28,14,Damblainville
14218,28,14,Danestal
14220,28,14,Deauville
14221,28,14,Démouville
14223,28,14,Le Détroit
14224,28,14,Deux-Jumeaux
14225,28,14,Dives-sur-Mer
14226,28,14,Donnay
14227,28,14,Douville-en-Auge
14228,28,14,Douvres-la-Délivrande
14229,28,14,Dozulé
14230,28,14,Drubec
14231,28,14,Beaufour-Druval
14232,28,14,Ducy-Sainte-Marguerite
14236,28,14,Ellon
14237,28,14,Émiéville
14238,28,14,Englesqueville-en-Auge
14239,28,14,Englesqueville-la-Percée
14240,28,14,Épaney
14241,28,14,Épinay-sur-Odon
14242,28,14,Épron
14243,28,14,Équemauville
14244,28,14,Eraines
14245,28,14,Ernes
14246,28,14,Escoville
14248,28,14,Espins
14249,28,14,Esquay-Notre-Dame
14250,28,14,Esquay-sur-Seulles
14251,28,14,Esson
14252,28,14,Estrées-la-Campagne
14254,28,14,Éterville
14256,28,14,Étréham
14257,28,14,Évrecy
14258,28,14,Falaise
14260,28,14,Fauguernon
14261,28,14,Le Faulq
14266,28,14,Feuguerolles-Bully
14269,28,14,Fierville-les-Parcs
14270,28,14,Firfol
14271,28,14,Fleury-sur-Orne
14272,28,14,La Folie
14273,28,14,La Folletière-Abenon
14274,28,14,Fontaine-Étoupefour
14275,28,14,Fontaine-Henry
14276,28,14,Fontaine-le-Pin
14277,28,14,Fontenay-le-Marmion
14278,28,14,Fontenay-le-Pesnel
14280,28,14,Formentin
14281,28,14,Formigny La Bataille
14282,28,14,Foulognes
14283,28,14,Fourches
14284,28,14,Fourneaux-le-Val
14285,28,14,Le Fournet
14286,28,14,Fourneville
14287,28,14,Frénouville
14288,28,14,Le Fresne-Camilly
14289,28,14,Fresné-la-Mère
14290,28,14,Fresney-le-Puceux
14291,28,14,Fresney-le-Vieux
14293,28,14,Fumichon
14297,28,14,Gavrus
14298,28,14,Géfosse-Fontenay
14299,28,14,Genneville
14300,28,14,Gerrots
14301,28,14,Giberville
14302,28,14,Glanville
14303,28,14,Glos
14304,28,14,Gonneville-sur-Honfleur
14305,28,14,Gonneville-sur-Mer
14306,28,14,Gonneville-en-Auge
14308,28,14,Goustranville
14309,28,14,Gouvix
14310,28,14,Grainville-Langannerie
14311,28,14,Grainville-sur-Odon
14312,28,14,Grandcamp-Maisy
14316,28,14,Grangues
14318,28,14,Graye-sur-Mer
14319,28,14,Grentheville
14320,28,14,Grimbosq
14322,28,14,Guéron
14325,28,14,Hermanville-sur-Mer
14326,28,14,Hermival-les-Vaux
14327,28,14,Hérouville-Saint-Clair
14328,28,14,Hérouvillette
14329,28,14,Heuland
14332,28,14,La Hoguette
14333,28,14,Honfleur
14334,28,14,L'Hôtellerie
14335,28,14,Hotot-en-Auge
14336,28,14,Hottot-les-Bagues
14337,28,14,La Houblonnière
14338,28,14,Houlgate
14341,28,14,Ifs
14342,28,14,Isigny-sur-Mer
14343,28,14,Les Isles-Bardel
14344,28,14,Janville
14345,28,14,Jort
14346,28,14,Juaye-Mondaye
14347,28,14,Dialan sur Chaîne
14348,28,14,Juvigny-sur-Seulles
14349,28,14,Laize-Clinchamps
14352,28,14,Landelles-et-Coupigny
14353,28,14,Landes-sur-Ajon
14354,28,14,Langrune-sur-Mer
14355,28,14,Ponts sur Seulles
14357,28,14,Terres de Druance
14358,28,14,Léaupartie
14360,28,14,Leffard
14362,28,14,Lessard-et-le-Chêne
14364,28,14,Lingèvres
14365,28,14,Lion-sur-Mer
14366,28,14,Lisieux
14367,28,14,Lison
14368,28,14,Lisores
14369,28,14,Litteau
14370,28,14,Le Molay-Littry
14371,28,14,Livarot-Pays-d'Auge
14374,28,14,Les Loges
14375,28,14,Les Loges-Saulces
14377,28,14,Longues-sur-Mer
14378,28,14,Longueville
14379,28,14,Longvillers
14380,28,14,Loucelles
14381,28,14,Louvagny
14383,28,14,Louvigny
14384,28,14,Luc-sur-Mer
14385,28,14,Magny-en-Bessin
14389,28,14,Maisoncelles-Pelvey
14390,28,14,Maisoncelles-sur-Ajon
14391,28,14,Maisons
14393,28,14,Maizet
14394,28,14,Maizières
14396,28,14,Maltot
14397,28,14,Mandeville-en-Bessin
14398,28,14,Manerbe
14399,28,14,Manneville-la-Pipard
14400,28,14,Le Manoir
14401,28,14,Manvieux
14402,28,14,Le Marais-la-Chapelle
14403,28,14,Marolles
14404,28,14,Martainville
14405,28,14,Martigny-sur-l'Ante
14406,28,14,Moulins-en-Bessin
14407,28,14,Mathieu
14408,28,14,May-sur-Orne
14409,28,14,Merville-Franceville-Plage
14410,28,14,Méry-Bissières-en-Auge
14411,28,14,Meslay
14412,28,14,Le Mesnil-au-Grain
14419,28,14,Le Mesnil-Eudes
14421,28,14,Le Mesnil-Guillaume
14424,28,14,Le Mesnil-Robert
14425,28,14,Le Mesnil-Simon
14426,28,14,Le Mesnil-sur-Blangy
14427,28,14,Le Mesnil-Villement
14430,28,14,Meuvaines
14431,28,14,Mézidon Vallée d'Auge
14435,28,14,Les Monceaux
14436,28,14,Monceaux-en-Bessin
14437,28,14,Mondeville
14438,28,14,Mondrainville
14439,28,14,Monfréville
14445,28,14,Montfiquet
14446,28,14,Montigny
14448,28,14,Montreuil-en-Auge
14449,28,14,Monts-en-Bessin
14452,28,14,Morteaux-Coulibœuf
14453,28,14,Mosles
14454,28,14,Mouen
14455,28,14,Moulines
14456,28,14,Moult-Chicheboville
14457,28,14,Les Moutiers-en-Auge
14458,28,14,Les Moutiers-en-Cinglais
14460,28,14,Moyaux
14461,28,14,Mutrécy
14465,28,14,Nonant
14466,28,14,Norolles
14467,28,14,Noron-l'Abbaye
14468,28,14,Noron-la-Poterie
14469,28,14,Norrey-en-Auge
14473,28,14,Notre-Dame-de-Livaye
14474,28,14,Notre-Dame-d'Estrées-Corbon
14475,28,14,Val d'Arry
14476,28,14,Olendon
14478,28,14,Orbec
14480,28,14,Osmanville
14482,28,14,Ouézy
14483,28,14,Ouffières
14484,28,14,Ouilly-du-Houley
14486,28,14,Ouilly-le-Tesson
14487,28,14,Ouilly-le-Vicomte
14488,28,14,Ouistreham
14491,28,14,Parfouru-sur-Odon
14492,28,14,Pennedepie
14494,28,14,Périers-en-Auge
14495,28,14,Périers-sur-le-Dan
14496,28,14,Périgny
14497,28,14,Perrières
14498,28,14,Pertheville-Ners
14499,28,14,Petiville
14500,28,14,Pierrefitte-en-Auge
14501,28,14,Pierrefitte-en-Cinglais
14502,28,14,Pierrepont
14504,28,14,Le Pin
14506,28,14,Planquery
14509,28,14,Plumetot
14510,28,14,La Pommeraye
14511,28,14,Pont-Bellanger
14512,28,14,Pontécoulant
14514,28,14,Pont-l'Évêque
14515,28,14,Port-en-Bessin-Huppain
14516,28,14,Potigny
14519,28,14,Préaux-Bocage
14520,28,14,Le Pré-d'Auge
14522,28,14,Prêtreville
14524,28,14,Putot-en-Auge
14527,28,14,Belle Vie en Auge
14528,28,14,Quetteville
14529,28,14,Ranchy
14530,28,14,Ranville
14531,28,14,Rapilly
14533,28,14,Repentigny
14534,28,14,Reux
14535,28,14,Reviers
14536,28,14,La Rivière-Saint-Sauveur
14538,28,14,Castine-en-Plaine
14540,28,14,Rocques
14541,28,14,La Roque-Baignard
14542,28,14,Rosel
14543,28,14,Rots
14546,28,14,Rouvres
14547,28,14,Rubercy
14550,28,14,Rumesnil
14552,28,14,Ryes
14554,28,14,Le Castelet
14555,28,14,Saint-André-d'Hébertot
14556,28,14,Saint-André-sur-Orne
14557,28,14,Saint-Arnoult
14558,28,14,Saint-Aubin-d'Arquenay
14559,28,14,Saint-Aubin-des-Bois
14562,28,14,Saint-Aubin-sur-Mer
14563,28,14,Saint-Benoît-d'Hébertot
14565,28,14,Saint-Côme-de-Fresné
14566,28,14,Saint-Contest
14569,28,14,Sainte-Croix-sur-Mer
14570,28,14,Valorbiquet
14571,28,14,Saint-Denis-de-Mailloc
14572,28,14,Saint-Denis-de-Méré
14574,28,14,Saint-Désir
14575,28,14,Saint-Étienne-la-Thillaye
14576,28,14,Val-de-Vie
14578,28,14,Saint-Gatien-des-Bois
14579,28,14,Seulline
14582,28,14,Saint-Germain-de-Livet
14586,28,14,Saint-Germain-du-Pert
14587,28,14,Saint-Germain-la-Blanche-Herbe
14588,28,14,Saint-Germain-Langot
14589,28,14,Saint-Germain-le-Vasson
14590,28,14,Sainte-Honorine-de-Ducy
14591,28,14,Aure sur Mer
14592,28,14,Sainte-Honorine-du-Fay
14593,28,14,Saint-Hymer
14595,28,14,Saint-Jean-de-Livet
14598,28,14,Saint-Jouin
14601,28,14,Saint-Julien-sur-Calonne
14602,28,14,Saint-Lambert
14603,28,14,Saint-Laurent-de-Condel
14605,28,14,Saint-Laurent-sur-Mer
14606,28,14,Saint-Léger-Dubosq
14607,28,14,Saint-Louet-sur-Seulles
14609,28,14,Saint-Loup-Hors
14610,28,14,Saint-Manvieu-Norrey
14613,28,14,Saint-Marcouf
14614,28,14,Sainte-Marguerite-d'Elle
14619,28,14,Sainte-Marie-Outre-l'Eau
14620,28,14,Saint-Martin-aux-Chartrains
14621,28,14,Saint-Martin-de-Bienfaite-la-Cressonnière
14622,28,14,Saint-Martin-de-Blagny
14623,28,14,Saint-Martin-de-Fontenay
14625,28,14,Saint-Martin-de-la-Lieue
14626,28,14,Saint-Martin-de-Mailloc
14627,28,14,Saint-Martin-de-Mieux
14630,28,14,Saint-Martin-des-Entrées
14635,28,14,Saint-Omer
14637,28,14,Saint-Ouen-du-Mesnil-Oger
14639,28,14,Saint-Ouen-le-Pin
14640,28,14,Saint-Pair
14643,28,14,Saint-Paul-du-Vernay
14644,28,14,Saint-Philbert-des-Champs
14645,28,14,Saint-Pierre-Azif
14646,28,14,Saint-Pierre-Canivet
14648,28,14,Saint-Pierre-des-Ifs
14649,28,14,Saint-Pierre-du-Bû
14650,28,14,Saint-Pierre-du-Fresne
14651,28,14,Saint-Pierre-du-Jonquet
14652,28,14,Saint-Pierre-du-Mont
14654,28,14,Saint-Pierre-en-Auge
14656,28,14,Saint-Rémy
14657,28,14,Saint-Samson
14658,28,14,Noues de Sienne
14659,28,14,Saint-Sylvain
14660,28,14,Saint-Vaast-en-Auge
14661,28,14,Saint-Vaast-sur-Seulles
14663,28,14,Saint-Vigor-le-Grand
14664,28,14,Sallen
14665,28,14,Sallenelles
14666,28,14,Sannerville
14667,28,14,Saon
14668,28,14,Saonnet
14669,28,14,Sassy
14672,28,14,Val de Drôme
14674,28,14,Soignolles
14675,28,14,Soliers
14676,28,14,Sommervieu
14677,28,14,Soulangy
14678,28,14,Soumont-Saint-Quentin
14679,28,14,Subles
14680,28,14,Sully
14681,28,14,Surrain
14682,28,14,Surville
14684,28,14,Tessel
14685,28,14,Thaon
14687,28,14,Le Theil-en-Auge
14689,28,14,Thury-Harcourt-le-Hom
14692,28,14,Tilly-sur-Seulles
14694,28,14,Le Torquesne
14698,28,14,Touffréville
14699,28,14,Touques
14700,28,14,Tour-en-Bessin
14701,28,14,Tourgéville
14705,28,14,Tournières
14706,28,14,Tourville-en-Auge
14707,28,14,Tourville-sur-Odon
14708,28,14,Tracy-Bocage
14709,28,14,Tracy-sur-Mer
14710,28,14,Tréprel
14711,28,14,Trévières
14712,28,14,Troarn
14713,28,14,Montillières-sur-Orne
14714,28,14,Le Tronquay
14715,28,14,Trouville-sur-Mer
14716,28,14,Trungy
14719,28,14,Urville
14720,28,14,Ussy
14721,28,14,Vacognes-Neuilly
14723,28,14,Valsemé
14724,28,14,Varaville
14726,28,14,Valdallière
14728,28,14,Vaucelles
14731,28,14,Vauville
14732,28,14,Vaux-sur-Aure
14733,28,14,Vaux-sur-Seulles
14734,28,14,Vendes
14735,28,14,Vendeuvre
14737,28,14,Versainville
14738,28,14,Verson
14739,28,14,Ver-sur-Mer
14740,28,14,La Vespière-Friardel
14741,28,14,Le Vey
14742,28,14,Vicques
14743,28,14,Victot-Pontfol
14744,28,14,Vienne-en-Bessin
14745,28,14,Vierville-sur-Mer
14747,28,14,Vieux
14748,28,14,Vieux-Bourg
14751,28,14,Vignats
14752,28,14,Villers-Bocage
14753,28,14,Villers-Canivet
14754,28,14,Villers-sur-Mer
14755,28,14,Villerville
14756,28,14,La Villette
14758,28,14,Villons-les-Buissons
14759,28,14,Villy-lez-Falaise
14760,28,14,Villy-Bocage
14761,28,14,Vimont
14762,28,14,Vire Normandie
14764,28,14,Pont-d'Ouilly
15001,84,15,Allanche
15002,84,15,Alleuze
15003,84,15,Ally
15004,84,15,Andelat
15005,84,15,Anglards-de-Saint-Flour
15006,84,15,Anglards-de-Salers
15007,84,15,Anterrieux
15008,84,15,Antignac
15009,84,15,Apchon
15010,84,15,Arches
15011,84,15,Arnac
15012,84,15,Arpajon-sur-Cère
15013,84,15,Auriac-l'Église
15014,84,15,Aurillac
15015,84,15,Auzers
15016,84,15,Ayrens
15017,84,15,Badailhac
15018,84,15,Barriac-les-Bosquets
15019,84,15,Bassignac
15020,84,15,Beaulieu
15021,84,15,Boisset
15022,84,15,Bonnac
15024,84,15,Brageac
15025,84,15,Albepierre-Bredons
15026,84,15,Brezons
15027,84,15,Puycapel
15028,84,15,Carlat
15029,84,15,Cassaniouze
15030,84,15,Cayrols
15032,84,15,Celoux
15033,84,15,Cézens
15034,84,15,Chaliers
15036,84,15,Chalvignac
15037,84,15,Champagnac
15038,84,15,Champs-sur-Tarentaine-Marchal
15040,84,15,Chanterelle
15041,84,15,La Chapelle-d'Alagnon
15042,84,15,La Chapelle-Laurent
15043,84,15,Charmensac
15045,84,15,Chaudes-Aigues
15046,84,15,Chaussenac
15048,84,15,Chazelles
15049,84,15,Cheylade
15050,84,15,Le Claux
15051,84,15,Clavières
15052,84,15,Collandres
15053,84,15,Coltines
15054,84,15,Condat
15055,84,15,Coren
